Date/Time,Totalizer (Liters),Consumption (Liters),Building,Source File
2025-02-18 01:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 02:29:00,454.78,43.58,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 02:29:00,283.28,6.88,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 02:29:00,454.78,43.58,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 02:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 02:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 02:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 02:59:00,283.28,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 02:59:00,470.54,15.76,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 02:59:00,470.54,15.76,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 03:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 03:29:00,473.42,2.88,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 03:29:00,294.57,11.29,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 03:29:00,473.42,2.88,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 03:59:00,476.06,2.64,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 03:59:00,476.06,2.64,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 03:59:00,333.63,39.06,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 04:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 04:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 04:32:00,334.44,17.98,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 04:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 05:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 05:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 05:02:00,334.44,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 05:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 05:29:00,365.25,31.62,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 05:29:00,485.79,9.73,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 05:29:00,485.79,9.73,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 05:59:00,385.96,20.71,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 05:59:00,492.86,7.07,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 05:59:00,492.86,7.07,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 06:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 06:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 06:29:00,394.18,8.22,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 06:29:00,495.97,3.11,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 06:29:00,495.97,3.11,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 06:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 06:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 06:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 07:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 07:29:00,510.17,14.2,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 07:29:00,473.16,78.98,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 07:29:00,510.17,14.2,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 08:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 08:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 09:29:00,545.34,35.17,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 09:29:00,548.8,75.64,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 09:29:00,545.34,35.17,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 09:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 10:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 10:32:00,484.59,150.15,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 10:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 11:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 11:29:00,571.35,26.01,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 11:29:00,601.08,52.28,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 11:29:00,571.35,26.01,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 11:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 11:59:00,572.85,1.5,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 11:59:00,572.85,1.5,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 11:59:00,612.56,11.48,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 12:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 12:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 12:32:00,525.47,40.88,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 12:59:00,594.04,21.19,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 12:59:00,640.22,27.66,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 12:59:00,594.04,21.19,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 13:02:00,530.06,4.59,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 13:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 13:32:00,553.22,23.16,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 13:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 13:59:00,601.35,7.31,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 13:59:00,601.35,7.31,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 13:59:00,655.99,15.77,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 14:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 14:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 14:02:00,553.41,0.19,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 14:59:00,655.99,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 14:59:00,607.32,5.97,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 14:59:00,607.32,5.97,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 15:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 15:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 15:02:00,553.41,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 15:29:00,608.98,1.66,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 15:29:00,608.98,1.66,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 15:29:00,655.99,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 15:59:00,655.99,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 15:59:00,608.98,0.0,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 15:59:00,608.98,0.0,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 16:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 16:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 16:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 17:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 17:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 17:02:00,585.28,31.87,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 17:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 18:02:00,593.97,8.69,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 19:02:00,594.16,0.19,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-18 19:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 19:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 19:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 20:29:00,655.99,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 20:29:00,636.53,27.55,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 20:29:00,636.53,27.55,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 20:59:00,655.99,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 20:59:00,636.53,0.0,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 20:59:00,636.53,0.0,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 21:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 21:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 21:59:00,655.99,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-18 21:59:00,636.53,0.0,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-18 21:59:00,636.53,0.0,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 22:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 23:32:00,603.45,9.29,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 02:02:00,613.75,10.3,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 02:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-19 02:30:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-19 02:32:00,613.75,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-19 02:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 03:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-19 04:02:00,641.09,27.34,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
